116.75,113.31,115.25,4852300,620643.02325581100,27507371.6257732000,28572515.25605430000,29241148.148651800000,-668632.89259756400,16.4361201563067000
116.5,112.56,114.31,4298100,-479990.86294416000,27027380.7628290000,27140493.66370650000,29414946.927492600000,-2274453.26378604000,13.7429973429257000
116,114,115.5,4900500,2450250.00000000000,29477630.7628290000,28004127.71714370000,29569400.081333200000,-1565272.36418952000,6.6085468083776100
118.31,114.75,115.87,4887700,-1812293.25842696000,27665337.5044020000,28056783.01002000000,29825948.461570100000,-1769165.45155004000,6.3270177982891000
121.5,118.87,120.69,6964800,2674695.05703420000,30340032.5614362000,29161000.27622240000,29884583.490367400000,-723583.21414500100,6.3661975562467100
122,119,120.19,4679200,-967034.66666667400,29372997.8947696000,29126122.65353600000,29981527.292498100000,-855404.63896219100,6.1655790390823200
121.44,119.75,120.75,9165000,1681153.84615386000,31054151.7409234000,30255727.39904310000,29720206.479244200000,535520.91979885100,7.2792776260712300
125.75,122.62,124.75,6469800,2335742.49201277000,33389894.2329362000,31272347.95620970000,29404497.122828800000,1867850.83338090000,10.9395350798126000
127.75,123,123.37,6792000,-5733877.89473683000,27656016.3381994000,30700020.77068630000,29037754.202661500000,1662266.56802480000,7.4357085009729000
124.19,121.75,122.94,4423800,-108781.96721311900,27547234.3709863000,29531048.31404060000,29103804.779508400000,427243.53453218200,9.1538252830896200
124.44,121.56,122.56,5231900,-1598636.11111111000,25948598.2598752000,27050616.32302030000,28947927.442918600000,-1897311.11989837000,11.1971709028253000
125.75,123.12,123.12,4565600,-4565600.00000000000,21382998.2598752000,24959610.29691220000,28383489.192623200000,-3423878.89571106000,1.8125993506622700
124.69,122.19,122.56,6235200,-4389580.79999998000,16993417.4598752000,21441671.32654180000,27135067.862327900000,-5693396.53578604000,-6.6881885037527000
125.31,122.75,124.62,5225900,2408813.28125001000,19402230.7411252000,19259548.82029180000,26308757.186000200000,-7049208.36570834000,-6.9424215950781500
132,124.37,129.25,8261400,2306262.38532110000,21708493.1264463000,19368047.10914890000,25445603.242501200000,-6077556.13335229000,-2.7354447029383000
131.31,128,131,5912500,4805022.65861026000,26513515.7850566000,22541413.21754270000,25159655.031529900000,-2618241.81398720000,-2.6367877180881300
132.25,129.5,132.25,3545600,3545600.00000000000,30059115.7850566000,26093708.23218650000,25060151.435943200000,1033556.79624327000,1.3646798584787400
133.88,130.81,131,5714500,-5007167.75244300000,25051948.0326135000,27208193.20090890000,24226356.815910900000,2981836.38499796000,-7.0754244771285000
133.5,130.63,132.81,6653900,3454463.76306622000,28506411.7956798000,27872491.87111660000,24311396.361659000000,3561095.50945765000,-6.6040010491810200
135.5,132.13,134,6094500,669129.08011870200,29175540.8757985000,27577966.90136390000,24474227.012140200000,3103739.88922375000,-1.7832452719269900
137.44,133.88,137.38,4799200,4637429.21348314000,33812970.0892816000,30498307.58691990000,25260664.195080800000,5237643.39183912000,5.7876198777374600
138.69,135.38,137.81,5050800,2365178.24773415000,36178148.3370158000,33055553.10069860000,26740179.202794900000,6315373.89790372000,7.2333688806489300
139.19,135.75,137.88,5648900,1346540.11627906000,37524688.4532948000,35838602.29319740000,28793306.302136800000,7045295.99106054000,8.6595230847570800
138.5,136.19,137.25,4726300,-388743.29004328500,37135945.1632515000,36946260.65118740000,30566677.744349500000,6379582.90683787000,6.3266495664320800
138.13,134.5,136.31,5585600,-15387.32782367750,37120557.8354279000,37260397.15065810000,32107884.215247600000,5152512.93541042000,7.7663243685446300
137.5,135.38,136.25,5124800,-918596.22641508100,36201961.6090128000,36819488.20256400000,33076728.797643300000,3742759.40492078000,4.8887541011793600
138.88,133.69,134.63,7630200,-4866273.98843931000,31335687.6205735000,34886069.02167140000,33204385.981195000000,1681683.04047641000,1.5975348052326400
132.13,126.06,128.25,14311600,-3984613.50906096000,27351074.1115125000,31629574.44703290000,33434298.589084800000,-1804724.14205194000,-2.8929389936337300
129.75,126.87,129,8793600,4213599.99999999000,31564674.1115125000,30083811.94786620000,33740124.820668100000,-3656312.87280196000,-1.4004841034865200
128.5,123.5,123.87,8874200,-7560818.39999998000,24003855.7115125000,27639867.97817920000,33222956.304239500000,-5583088.32606035000,-2.7582211514892100
125.44,122.62,124.81,6966600,3853863.82978725000,27857719.5412998000,27808749.78810830000,32627431.249441300000,-4818681.46133309000,0.2300694541450860
125.12,122.75,123,5525500,-4359782.70042194000,23497936.8408778000,25119837.36456340000,31359410.099827500000,-6239572.73526419000,-1.8119975237768500
126.5,123.56,126.25,6515500,5407421.76870748000,28905358.6095853000,26753671.66392100000,30497477.115456600000,-3743805.45153563000,5.4829177971345900
128.69,125.81,128.38,5291900,4152671.52777777000,33058030.1373631000,28487108.52927540000,30089685.612867800000,-1602577.08359235000,11.7902818121347000
126.62,124.62,125.37,5711700,-1427925.00000000000,31630105.1373631000,31197831.29477050000,29540640.343061300000,1657190.95170920000,8.9425052700754200
126.69,124.37,125.69,4327700,596924.13793102300,32227029.2752941000,32305054.85000670000,29143147.109689400000,3161907.74031734000,7.9202802820432400
126,121.81,122.25,4568000,-3608610.97852029000,28618418.2967738000,30825184.23647700000,28871420.177309400000,1953764.05916755000,1.6011660617076600
123.12,118.19,119.37,6859200,-3575688.43813386000,25042729.8586399000,28629392.47690260000,28640585.752022200000,-11193.27511957660,-3.7220669285490800
121.87,118.06,118.5,5757500,-4427683.72703413000,20615046.1316058000,24758731.42900650000,27545622.954031500000,-2786891.52502500000,-3.2910503266702800
124,117.56,123.19,7367000,5513810.55900621000,26128856.6906120000,23928877.56028590000,27758123.051941500000,-3829245.49165554000,-1.7542609328450800
127,121,123.5,6144100,-1024016.66666667000,25104840.0239454000,23949580.94872110000,27482835.100206000000,-3533254.15148496000,-3.0024368301297700
124.44,121.12,122.19,4052700,-1440417.46987953000,23664422.5540658000,24966039.75620770000,27499483.671524800000,-2533443.91531709000,-7.5267311624684800
122.5,118.94,119.31,5849700,-4633751.12359549000,19030671.4304703000,22599978.00282720000,26512014.953613300000,-3912036.95078616000,-12.6426204573287000
123.75,119.81,123.31,5544700,4306289.84771574000,23336961.2781861000,22010685.08757410000,25539908.067695600000,-3529222.98012156000,-10.4684764082937000
123.81,121,121.12,5032200,-4602403.55871885000,18734557.7194672000,20367396.80937450000,24250353.325906000000,-3882956.51653150000,-13.5469672127629000
124.5,122,123.37,4400600,422457.60000001600,19157015.3194672000,20409511.43904020000,22943351.930323400000,-2533840.49128318000,-13.3410144271109000
127.87,124.5,127.37,4894100,3441844.80712166000,22598860.1265889000,20163477.72184110000,22341396.113304900000,-2177918.39146375000,-10.1199773263193000
128.56,126.56,128.5,5140000,4831599.99999999000,27430460.1265889000,23062111.85754830000,22580169.140099800000,481942.71744857400,-2.9601180445898700
129.63,123.5,123.87,6610900,-5812846.81892332000,21617613.3076656000,23882311.18694780000,22680425.857705700000,1201885.32924204000,-4.6152948575329800
124.87,121.25,122.94,7585200,-502886.18784532200,21114727.1198203000,23387600.18469160000,22179012.900626600000,1208587.28406501000,-8.4945796923176400
124.37,121.06,121.75,5963100,-3476973.71601209000,17637753.4038082000,20123364.61043130000,21432304.238612800000,-1308939.62818152000,-5.3003193859058000
124.87,122.31,124.44,6045500,4014589.84374997000,21652343.2475581000,20134941.25706220000,21231096.307962100000,-1096155.05089990000,-5.2064291462994500
123.62,121,122,8443300,-1998032.82442749000,19654310.4231306000,19648135.69149900000,21293460.207228100000,-1645324.51572914000,-3.1478145931825500
124.06,120.87,122.37,6464700,-385044.82758620300,19269265.5955444000,20191973.08874440000,20886690.638963900000,-694717.55021954300,-7.8949553508705700
125.87,122.06,122.94,6248300,-3361946.19422574000,15907319.4013187000,18276965.13999790000,20603966.807149100000,-2327001.66715117000,-13.9425110568427000
125.19,122.75,124,4357200,107144.26229508600,16014463.6636138000,17063682.88682560000,20289711.641563800000,-3226028.75473811000,-12.8359308061597000
125.62,122.69,123.19,4774700,-3145109.55631400000,12869354.1072998000,14930379.05741080000,19316761.039634800000,-4386381.98222408000,-15.8536012455042000
126,122.87,124.56,6216900,496557.50798722100,13365911.6152870000,14083243.12873350000,17910306.188504600000,-3827063.05977112000,-12.3250985696240000
128.5,125.5,127.25,6266900,1044483.33333333000,14410394.9486203000,13548553.55706900000,17189584.352600100000,-3641030.79553108000,-8.6329939436320300
126.75,124.25,125.87,5584800,1653100.80000002000,16063495.7486204000,14613267.43750920000,16684461.215480100000,-2071193.77797090000,-3.7008506479449400
129.75,128,128.86,5284500,-90591.42857134620,15972904.3200490000,15482265.00576320000,16517976.307104200000,-1035711.30134098000,-8.4000065924670900
132.69,128.38,132,7554500,5135657.77262182000,21108562.0926708000,17714987.38711340000,16463598.191615500000,1251389.19549792000,-3.2672151962968500
133.94,130.69,130.75,7209500,-6943303.07692307000,14165259.0157478000,17082241.80948920000,15914693.050877200000,1167548.75861201000,-7.5707859393487200
136.5,131.63,134.75,8424800,2370015.60574949000,16535274.6214973000,17269698.57663860000,15641293.953472500000,1628404.62316614000,-1.9488223089232300
137.69,134.38,135,5094500,-3185986.40483382000,13349288.2166634000,14683273.95130280000,15385490.835007000000,-702216.88370414100,-7.8275630947650800
135.56,132,132.38,4443600,-3494966.29213484000,9854321.9245286000,13246294.92089640000,14769476.661098400000,-1523181.74020201000,-6.9918932370493100
133.56,131.94,133.31,4591100,3174093.82716050000,13028415.7516891000,12077341.96429370000,14785382.825537400000,-2708040.86124366000,-4.8181533904815800
135,131.94,131.94,5658400,-5658400.00000000000,7370015.7516890900,10084251.14263560000,14185793.239177600000,-4101542.09654199000,-11.9010305956279000
132.38,129.56,130,6094100,-4192395.03546100000,3177620.7162280900,7858684.07320209000,13062515.815938400000,-5203831.74273626000,-18.8128280013503000
131.44,123.75,125.37,14862200,-8600362.80884263000,-5422742.0926145400,1708298.12510088000,10913892.031814900000,-9205593.90671398000,-19.7133404489101000
130.88,126,130.13,7544700,5225632.37704918000,-197109.7155653600,-814077.03065060100,9296890.628253430000,-10110967.65890400000,-15.5416440310468000
129.63,126.25,127.12,6985600,-3389462.72189347000,-3586572.4374588300,-3068808.08187958000,6827377.175240460000,-9896185.25712004000,-15.3632693216110000
127.25,124.37,125.19,8093000,-3484486.11111114000,-7071058.5485699700,-3618246.90053139000,4703745.418808690000,-8321992.31934007000,-20.4878423451294000
127.81,121.44,122,7590000,-6255494.50549450000,-13326553.0540645000,-7994728.01336442000,1717562.651252510000,-9712290.66461694000,-23.6686642246492000
125,120.44,125,7451300,7451300.00000000000,-5875253.0540644700,-8757621.55223297000,-204891.475820277000,-8552730.07641269000,-17.9180582493119000
126.81,121.37,123,7078000,-2836404.41176472000,-8711657.4658291900,-9304487.85798604000,-2061489.414856050000,-7242998.44312999000,-17.4404396045828000
124.75,121.69,123.5,7105300,1300316.33986929000,-7411341.1259599000,-7332750.54861785000,-4105465.102620950000,-3227285.44599690000,-16.2782747842195000
122.81,120,120.06,8778800,-8403904.62633451000,-15815245.7522944000,-10646081.44802780000,-6423991.253019300000,-4222090.19500853000,-19.3929518192135000
122.25,119.62,121,6643900,328405.70342204200,-15486840.0488724000,-12904475.64237560000,-8290437.329529350000,-4614038.31284621000,-19.4504846410830000
121.06,115.5,117.75,10563900,-2013980.93525180000,-17500820.9841242000,-16267635.59509700000,-9498245.218680310000,-6769390.37641667000,-20.9066743097126000
120,116.75,119.87,7043100,6479652.00000002000,-11021168.9841242000,-14669610.00570690000,-10580651.145536200000,-4088958.86017071000,-17.5766247353866000
123.25,119.06,122,6438900,2597074.22434367000,-8424094.7597804800,-12315361.57600960000,-11064403.377768400000,-1250958.19824124000,-15.7147341692128000
122.75,119.06,119.19,8057700,-7489948.78048782000,-15914043.5402683000,-11786435.76139100000,-11948701.876938200000,162266.11554721400,-23.7701670298109000
119.19,115.06,116.37,14240000,-5206392.25181596000,-21120435.7920843000,-15152858.03071100000,-12728090.150740200000,-2424767.87997084000,-21.6765365451973000
115.06,111.06,113.5,17872300,3931905.99999998000,-17188529.7920843000,-18074336.37481230000,-13859417.824542100000,-4214918.55027013000,-19.5806340887448000
116.69,113.12,114.25,7831100,-2873596.91876752000,-20062126.7108518000,-19457030.76500680000,-14994464.749044400000,-4462566.01596236000,-19.0958380308945000
114.87,110,110,8277700,-8277700.00000000000,-28339826.7108518000,-21863494.40459600000,-17087313.307533600000,-4776181.09706236000,-21.3612492514757000
110.87,105,105.06,15017800,-14710792.16354340000,-43050618.8743952000,-30484190.76536630000,-19810850.619743700000,-10673340.14562260000,-29.6357272166586000
107.25,104.69,107,14183300,11413124.21875000000,-31637494.6556452000,-34342646.74696410000,-21425916.080421000000,-12916730.66654310000,-19.7253996569120000
108.87,103.87,107.87,13921100,8352660.00000000000,-23284834.6556452000,-32657649.39522860000,-22004317.447573100000,-10653331.94765550000,-12.8721149859997000
